Sr. No., File Name, WebLinks,HTML Content,JS Content,parts,Vector,Label
6492,0041.2475050fd26b3f86a35315dd7d732521,55,1,1,6,3.850927E-05,0
6493,0042.a6e6bbb86e12badb0f0cb871176e7493,0,1,1,6,-0.0002199952,0
6494,0043.bab3a56e1280de37538e023d2feb1f5b,53,1,1,6,-1.7333121E-05,0
6495,0044.27a8944e81a2e9238f2de89eca51321d,80,1,0,6,-0.000118204,0
6496,0045.de344c9b463eb9f9e363afff3a323e11,82,1,0,6,-6.397163E-05,0
6497,0046.21f3118a4e2dcbd69da205122a74c9a4,52,1,1,6,2.9674193E-06,0
6498,0047.4bd712df1ecd85521703fc4d8e11b3bc,49,1,1,6,-3.1050693E-06,0
6499,0048.4e73c67f3a4096ba479d25a5edd240e1,45,1,1,6,2.317137E-05,0
6500,0049.4fa50cd805f98094b0523c763ec15d43,0,1,1,6,2.8968549E-05,0
6501,0050.055a745d0040ad87b4695a1f23502a81,0,1,1,6,-0.0002230015,0
6502,0051.6977edf4fd92543b1c9af246ebdc00cb,19,1,1,6,9.814239E-05,0
6503,0052.ae8ff272d7ef31c406cad02f476fefed,115,1,0,6,-3.1465905E-05,0
6504,0053.ccd1056dc3ff533d76a97044bac52087,0,0,0,6,-0.0001436843,0
6505,0054.a1ec171dcbc37d0b4f68e7e2074f33ca,21,1,0,6,0.000111829,0
6506,0055.4c0a6eb2a79113071b05b84bf3851050,82,1,0,6,-0.000082692,0
6507,0056.5a2d7682765ade8f025450dfc82be013,93,1,0,6,-7.9367506E-05,0
6508,0057.717eebaa7c78882c834af60986732047,0,1,0,6,-0.0002013458,0
6509,0058.4bec4e6fb854edf50efcc42c7398895e,52,1,1,6,1.4428144E-05,0
6510,0059.25b37bae69bc0677f978d000dd27b0ba,91,1,0,6,-0.000058232,0
6511,0060.a19a223f84a35ed42e2f297c18e25a01,53,1,0,6,-0.0001086273,0
6512,0061.6483b12feb81e79827e8b39a98e1a6a7,42,1,0,6,-3.2925287E-05,0
6513,0062.e3a985be60ba49bf4b084159189f7376,47,1,0,6,-0.000003825,0
6514,0063.d84fa51cf5329f5e5b2f0c83b7ec94d0,54,1,1,6,-2.9378556E-05,0
6515,0064.e734509b9d9c377ce658371aaf23cb9c,62,1,0,6,-7.914938E-05,0
6516,0065.52a367dec6ebe3bbe92b08f2a2c0fd7e,0,0,0,6,-9.443342E-05,0
6517,0066.d168110777d3c36b0e47114d37ea7ac9,88,1,0,6,-0.0001767835,0
6518,0067.e68ea49deda9195d0ed5a76fead4ed10,13,1,1,6,0.0002381174,0
6519,0068.f68cf801185aa7338a1d9c4f7f94f9e3,58,1,0,6,8.013578E-05,0
6520,0069.1619d00c647317402bd8fa9a52208059,48,1,1,6,2.929391E-05,0
6521,0070.5deaf32310b325587f24b037b0453293,82,1,0,6,-0.0001159251,0
6522,0071.67b73cb2972c6e868f8e4da7c1e00728,73,1,0,6,-0.0001134735,0
6523,0072.f402a6a3597d1febbba535bf17345b22,53,1,0,6,-6.4216974E-06,0
6524,0073.f27080aade7899011067836222260a45,19,1,0,6,0.0001717713,0
6525,0074.b6030281bdc89e6b039b77b49a130867,54,1,1,6,-0.000087452,0
6526,0075.b233a905fb7f4cc8f9f878aeb9f7b36d,0,0,0,6,-1.8631852E-05,0
6527,0076.a01ff724c532fc577e147fa5067a98b0,0,0,0,6,-0.000020466,0
6528,0077.31f800b4c1ae3f38304bead296d558f0,87,1,0,6,-0.0001678041,0
6529,0078.aa6431fbd6f6eb44d9f3964ae28115b3,69,1,0,6,-0.0001848185,0
6530,0079.394974089196bddcfb45e9afe5de4729,0,1,1,6,-0.0001887566,0
6531,0080.e44805299d6fa2525a63dbd61b46ca12,66,1,1,6,-0.0001272324,0
6532,0081.bd5e31379a156bee77022a672548d34b,57,1,0,6,-2.1192673E-05,0
6533,0082.d90dad45eec3020fbc0c8ffed76ae12d,44,1,0,6,-4.7275094E-05,0
6534,0083.1c3e3b1aaf3ae5007653c6b007e884c5,51,1,0,6,8.464025E-05,0
6535,0084.ba0c10521c2c57d8047425d27b715d82,50,1,1,6,0.0001073092,0
6536,0085.4fb964cb2196252ba42e56c3fa73dfc0,81,1,0,6,-8.643116E-05,0
6537,0086.04312590605a3ce851e6b050f6f2de57,53,1,0,6,7.8152276E-05,0
6538,0087.6412e8694e9acaba1c61029437002a99,49,1,1,6,-2.122969E-05,0
6539,0088.48d3bb634ecf0709b146a7575e9d6d22,30,1,1,6,-1.056459E-05,0
6540,0089.3d9fb6a3389140f0c6820b7b9f306082,49,1,0,6,-5.7005476E-05,0
6541,0090.c635b9156abd6dc5e823c0fbf6784a00,41,1,1,6,-0.0001572515,0
6542,0091.e58454a15b042d784ac1b882e84d1a91,0,0,0,6,3.613787E-05,0
6543,0092.713381323ace2b4dcfd199b0a6e37d1f,0,0,0,6,7.493512E-07,0
6544,0093.cfcd17be3040443dac38f2ac62a5e6da,15,1,0,6,0.0004965213,0
6545,0094.b3c07fb6511124bee5482743dbb9b2a1,14,1,0,6,-2.4703736E-06,0
6546,0095.3ab54d86bb56d59bdf2d4a1cd5626357,93,1,0,6,-0.0001049403,0
6547,0096.35188664501272e51fd054e157bc6e24,13,1,1,6,0.0002555974,0
6548,0097.8b611c66f47a5dfc476a015fc2395e12,51,1,1,6,-1.02084605E-05,0
6549,0098.e9afe23402251639779bbc1fa0476a9e,0,1,1,6,-0.000181097,0
6550,0099.cbdd0b8a16893d7f13c2b753d5c67844,74,1,0,6,-0.000172408,0
6551,0100.677049857629e4f2399fc01ab8085e26,94,1,0,6,-0.0001713413,0
6552,0101.cd2b8042ad679e164e16512ab4448c79,78,1,0,6,-6.942127E-05,0
6553,0102.b695d3ad06a93e2582942191f2625775,21,1,1,6,0.0001418624,0
6554,0103.bc00398d739e5fcaee7def4053a1a325,80,1,0,6,-6.729184E-05,0
6555,0104.3d0aad734b9c4d3a4902dace99863038,53,1,0,6,0.0001085152,0
6556,0105.715d378af3c7a2d96650489d6b31d44e,54,1,1,6,3.2847423E-05,0
6557,0106.18a17ea14a3b19054865590946c02951,54,1,1,6,-1.00264915E-05,0
6558,0107.2a822005f2b0fb70922c690ae6c2b4bf,60,1,1,6,-0.0001194793,0
6559,0108.fb6dd14733e5d6ea5b43a18d2ae30643,0,1,0,6,-2.0908088E-05,0
6560,0109.a7cf1e85d45487b4b1eb01326ef7340e,17,1,0,6,-0.0003020673,0
6561,0110.ee703cc28c9764a0d059472260ddc2f7,59,1,1,6,-4.8606915E-07,0
6562,0111.2633c2d3c9eef038b6f9a2fad1567dc0,36,1,0,6,-8.100928E-06,0
6563,0112.c4b72b2b2c41d649c3bd0da4230b8209,0,0,0,6,0.0001460339,0
6564,0113.0b75c7040df645232a1a3ad2c12d6648,50,1,0,6,-0.0001178305,0
6565,0114.bdb2ef06777c7fd65c3e8f0ab90c899a,0,1,0,6,6.498965E-05,0
6566,0115.32aa502e928becbe2db939baa9697928,56,1,0,6,-0.000097498,0
6567,0116.5bba95bae3a932fe0d9ced8093ea5e3b,51,1,1,6,1.4245365E-05,0
6568,0117.fddcee5e4df575edc769d13a84cb32fe,0,1,1,6,-0.0002113082,0
6569,0118.a5ef40817ff77d4c51fe1c3344a22772,86,1,0,6,-0.0001286512,0
6570,0119.3286c319826c8a681e0dd0598da947c1,0,1,1,6,6.0723523E-05,0
6571,0120.472f6d6d8c73039c595840dd32206781,0,1,1,6,-0.0002280443,0
6572,0121.05eb8cf2ea8592ffd4be29698e07f67b,0,0,0,6,3.2121054E-05,0
6573,0122.11a1666297a9d767e7bc2866bf4f8482,82,1,0,6,-8.957227E-05,0
6574,0123.9d19f1f1473ce11154e898d5fd9e83da,0,1,1,6,7.279669E-05,0
6575,0124.c62aedaf5026c8308691697beff88744,0,1,1,6,-0.0002154092,0
6576,0125.708a97786a1fe270ac3fc8f7a3a533ef,50,1,1,6,0.0001103444,0
6577,0126.d002ec3f8a9aff31258bf03d62abdafa,87,1,0,6,-0.0001818947,0
6578,0127.a26e8e698f479e0baf3d41c47ffcd33c,83,1,0,6,9.574301E-07,0
6579,0128.cec40637e142496b2603c0ee474d05e7,90,1,0,6,-0.0001372925,0
6580,0129.187d5f6eb8880e76a396afb77e9a7241,0,0,0,6,-7.89265E-05,0
6581,0130.44765f110b4eae780ec00770d8062ae8,44,1,1,6,5.9681763E-05,0
6582,0131.fa0961b38faf5f7e1a9ec384074a7142,53,1,0,6,6.982346E-05,0
6583,0132.2893a03c7ec608a1416bef197a3ac13c,0,0,0,6,7.84533E-05,0
6584,0133.d4a1ca8e0fcb12df4042bd8df916d69a,0,0,0,6,0.0001581689,0
6585,0134.ca96f74042d05c1a1d29ca30467cfcd5,0,0,0,6,-6.004214E-05,0
6586,0135.b09cf763aa3b510180a239fb6e103718,0,0,0,6,5.913732E-05,0
6587,0136.bd2d54da3eaadd1f4428f48a28844d39,0,0,0,6,2.6574578E-05,0
6588,0137.e182dacf304ecdeb76230d7c5374aed3,0,1,0,6,-2.6361067E-05,0
6589,0138.6f5a6164234f79dfaaa530134395bef1,0,1,0,6,9.7787015E-06,0
6590,0139.37c6b32ba39eaa510af007deef725ec2,0,0,0,6,-8.461588E-05,0
6591,0140.0d1eca4253384df024692c75f8540c4f,0,1,0,6,-3.1025244E-05,0
6592,0141.82c48bdf90cb29370a2783a3523f3b04,0,0,0,6,4.6276273E-05,0
6593,0142.0220f772ab37ba8d5899fc62f6878edf,53,1,0,6,-3.5612607E-05,0
6594,0143.078ced89f2de25e9423f53798e6e3a70,0,0,0,6,-0.0001395107,0
6595,0144.ac882e3f2cd7c60dfa9c061637ba7ef7,14,1,0,6,-2.356867E-06,0
6596,0145.f3857becbb757216bd6224a2c217d1f7,8,1,0,6,-8.343329E-05,0
6597,0146.e49cd86bb6e497e11c9ca1ca27cd5893,42,1,0,6,-3.7969712E-05,0
6598,0147.a8f9704ac90938addc69c4c09c14eb5e,0,0,0,6,3.5021134E-05,0
6599,0148.014cfdedea92c36045cd5a966f1e3796,0,0,0,6,-8.44249E-05,0
6600,0149.e1ec56ec424ba53efb7b0a20cf50bec1,0,0,0,6,0.0002519967,0
6601,0150.1a4004bb9fde0616def0888607679f9d,0,0,0,6,-0.000035395,0
6602,0151.0402ce39c606a9988884acd4707463cf,0,1,0,6,-7.546721E-05,0
6603,0152.11f72139fb68f9d4fdc1d72d6803437c,0,1,0,6,0.000016184,0
6604,0153.569daf40165213f3b4116b586362b142,0,1,0,6,-7.828389E-05,0
6605,0154.b7e55edcd1795f418e9949a9092b8018,0,0,0,6,-9.418622E-06,0
6606,0155.4b7d1d147b6a15245d7ce572ef804b74,0,0,0,6,-4.8607297E-05,0
6607,0156.d8a5e5bc0173393fb1e169921e1c3ee6,0,1,0,6,-0.0001545633,0
6608,0157.09827ed42b5f694067929fc00393630e,34,1,0,6,-2.2312432E-05,0
6609,0158.ea156bc818540dd76784fac2f6969783,0,0,0,6,-0.000026553,0
6610,0159.bcc0a572f666161e68caf5313590bd3b,0,0,0,6,-0.0001442147,0
6611,0160.6afa0b4b6fd169beb74a46759a413fda,0,1,0,6,-9.180557E-05,0
6612,0161.199b3947c40a3a72ab6407d91eee0557,0,0,0,6,-5.291765E-05,0
6613,0162.5258f5bbb6d86187bbd7b58851ce3b06,35,1,0,6,1.180854E-05,0
6614,0163.0123b1afbae948c7fa80a8ab79786e16,39,1,0,6,-3.2415814E-05,0
6615,0164.82c660c5e1f778f96a4e36ab9aec323b,0,0,0,6,1.3248208E-05,0
6616,0165.18c2e9e1217c3a39dc3b2b9199c061ff,0,0,0,6,-5.2143256E-05,0
6617,0166.4b3874844ccb78cd7ca2cd03876124b0,19,1,0,6,-4.4144705E-05,0
6618,0167.e069a1be61effd430e3eea8441f5ae90,0,0,0,6,-0.0004382377,0
6619,0168.763c69f3bcd63f717973b33bd623c0cf,0,0,0,6,-7.016994E-05,0
6620,0169.6ba188c524a39a3795a12518b0b27a4b,0,0,0,6,-0.000105779,0
6621,0170.71dbfb9d9c57413a67cd865d58c776de,0,0,0,6,-6.8380476E-05,0
6622,0171.786d4f37f37d9043eb4fc2d3521b78b4,0,0,0,6,-6.416836E-05,0
6623,0172.6ee66cdc7ca685330f84d09379c995dd,0,0,0,6,6.356748E-05,0
6624,0173.7020d254bb5a5582cac3c174523e6f77,0,0,0,6,-2.8722843E-05,0
6625,0174.b78c73f91532150a15ced38fddbbedf4,0,0,0,6,4.9237688E-06,0
6626,0175.9da6791d7966edcb9afaab078736deb1,0,0,0,6,7.11084E-05,0
6627,0176.f2008afaf29620e7f07bb6853809d55a,0,0,0,6,0.0002021295,0
6628,0177.7bf03ee9001454f9f3b4d258cd926098,0,0,0,6,-5.727528E-05,0
6629,0178.5b7f2a0e87c853e8c8e13d556c1320d2,0,0,0,6,0.0002080445,0
6630,0179.b2b936a8501444b213f61f9ff193b480,0,0,0,6,-0.000248294,0
6631,0180.d0c8419e4982b2fa0c716508fb783a68,8,0,0,6,0.000129836,0
6632,0181.4750eb0bfa983cb33844255f8f6a2094,86,1,0,6,-0.0001022213,0
6633,0182.b7ddf319da0b2846f1f78a20e7a6fc9c,0,1,0,6,-0.0001859714,0
6634,0183.d354a2c8435e0bf4fa6ba98a1a46ed35,5,0,0,6,2.9924282E-05,0
6635,0184.290d2aac65ac6b71689d7f223f1bb5fd,7,0,0,6,5.7299276E-05,0
6636,0185.704c2b14ea22ac4937c30e0c25e253b3,0,0,0,6,0.0001676958,0
6637,0186.4d84e4bcd7c9ee568f5b33f8883a54ab,18,1,0,6,0.00021025,0
6638,0187.6559101f460c8314781b71609d62ac9f,0,0,0,6,0.0001328883,0
6639,0188.7fc83c7dcf3fa40cb98e61a8e8661a03,0,0,0,6,3.835731E-05,0
6640,0189.c1612db4bc2ad5fd3d5fe35dad0e3a2b,6,1,0,6,-0.0001174687,0
6641,0190.5a3b0581835fba34b28985bbea2c8f41,33,1,1,6,-5.8272177E-05,0
6642,0191.47a4267102621d60e7de985f0f738f96,47,1,0,6,-0.0001789114,0
6643,0192.cf20f9fad988387e4cf44390a7f2a2b4,54,1,1,6,3.4325847E-05,0
6644,0193.db3e40c7d92cc223f91149f8d3a4e1b2,0,1,0,6,0.0001657081,0
6645,0194.d25929908330db4d7f1d959a295651e0,12,1,1,6,-0.0001276233,0
6646,0195.cc05aaf538fa33658a78098cebfbcc25,0,0,0,6,0.0001424772,0
6647,0196.9dc01775acba34e580ddf9a56ea6891e,0,0,0,6,-3.466907E-05,0
6648,0197.68819fc91d34c82433074d7bd3127dcc,0,0,0,6,9.69707E-05,0
6649,0198.9938b1b97c018592ea6fcec265fb5ef7,0,0,0,6,7.078851E-06,0
6650,0199.bdcf433ea9d96d36e5a564d787aaa926,0,0,0,6,3.6077403E-05,0
6651,0200.b3ec97a024684e66fd16c530f2e0a4f6,15,1,0,6,7.99112E-05,0
6652,0201.a69d994a7a76f49be4f4e8b839adc00a,0,1,0,6,-3.843765E-05,0
6653,0202.9b71c90c298d453025eae7bbcc46018b,0,1,1,6,-0.0001176973,0
6654,0203.c5cd59a6164b565d92a6861f6491cac4,0,0,0,6,0.000133051,0
6655,0204.9cc1bb260964bd6c5c5e4736f5f1ecd6,26,1,0,6,-8.892362E-05,0
6656,0205.48ffcce8693fbd4db12efb61a2c2d841,0,0,0,6,-5.2203402E-05,0
6657,0206.6a591b7b90744a8a411dd6f8c0e73ca6,0,0,0,6,3.0617362E-06,0
6658,0207.b84fe135fb77395651a5b88a1f808cf9,0,0,0,6,1.1851931E-05,0
6659,0208.df5d7a4e950a3aa80a71fbb5186b0f87,0,1,0,6,2.9764522E-05,0
6660,0209.2f5c7d5bc39fefaae26e95ed5d8538cb,0,0,0,6,-5.513159E-05,0
6661,0210.aa264fefcd8fe85855dc2f400c4683e7,6,1,0,6,4.1324685E-05,0
6662,0211.bd3cf04241bf141dff4739b94b29f61c,0,0,0,6,0.000019383,0
6663,0212.303d36b53cbcad976738908b7c7ea688,0,0,0,6,-0.0001272126,0
6664,0213.10129f7ac3cdf7aaf98bec60f1f3a2ef,0,0,0,6,8.213937E-06,0
6665,0214.4a88cbb01e5c7f05db4e12180bc122db,0,1,0,6,6.972131E-05,0
6666,0215.1ffcedd5f17f05e48d04a0a634154c93,0,0,0,6,-0.0001249966,0
6667,0216.3aa0f2e88ef357632bc485b6bb2b3121,0,0,0,6,-0.0001585444,0
6668,0217.9afc6950aad655603a1f70edf4ba2bb7,0,0,0,6,-0.0003929624,0
6669,0218.0e24cff47672d14846badc564585a93e,0,0,0,6,0.0001044423,0
6670,0219.62d4972416adbbd0e9fd583835622980,0,0,0,6,-1.9510295E-05,0
6671,0220.eb242d1945f31e1c05ae1df9b3bf2537,14,1,0,6,4.58514E-05,0
6672,0221.cecc5d590b4439a306e218b773adac08,35,1,0,6,-7.712223E-05,0
6673,0222.c0f66f67b77b7c0e9ad66bd7abaf5f55,0,0,0,6,1.6671158E-05,0
6674,0223.a4ac9d7b43ea2bbf8dbb763e9160ee95,0,0,0,6,0.0001073766,0
6675,0224.62765917ab1fc98fe9e118aef0894765,0,0,0,6,-0.0001590747,0
6676,0225.57081800f804ace547318b1bc499f4c6,39,1,0,6,2.1327642E-05,0
6677,0226.7c7d6921e671bbe18ebb5f893cd9bb35,0,0,0,6,1.8144803E-05,0
6678,0227.34e6b6125909c0d998370aacc82daefe,43,1,0,6,5.5392185E-05,0
6679,0228.651a40f1c0b2ba19122eccebccbae788,0,0,0,6,3.2802873E-05,0
6680,0229.603a14ce10e319ac433b686a3f9e9999,0,0,0,6,1.5608468E-05,0
6681,0230.cc7e33f6fb35ec73315649e151d66111,43,1,0,6,-2.272961E-05,0
6682,0231.7c6cc716ce3f3bfad7130dd3c8d7b072,0,0,0,6,-0.0002281339,0
6683,0232.eb242d1945f31e1c05ae1df9b3bf2537,14,1,0,6,4.58514E-05,0
6684,0233.cecc5d590b4439a306e218b773adac08,35,1,0,6,-7.712223E-05,0
6685,0234.c0f66f67b77b7c0e9ad66bd7abaf5f55,0,0,0,6,1.6671158E-05,0
6686,0235.a4ac9d7b43ea2bbf8dbb763e9160ee95,0,0,0,6,0.0001073766,0
6687,0236.62765917ab1fc98fe9e118aef0894765,0,0,0,6,-0.0001590747,0
6688,0237.57081800f804ace547318b1bc499f4c6,39,1,0,6,2.1327642E-05,0
6689,0238.7c7d6921e671bbe18ebb5f893cd9bb35,0,0,0,6,1.8144803E-05,0
6690,0239.34e6b6125909c0d998370aacc82daefe,43,1,0,6,5.5392185E-05,0
6691,0240.651a40f1c0b2ba19122eccebccbae788,0,0,0,6,3.2802873E-05,0
6692,0241.603a14ce10e319ac433b686a3f9e9999,0,0,0,6,1.5608468E-05,0
6693,0242.cc7e33f6fb35ec73315649e151d66111,43,1,0,6,-2.272961E-05,0
6694,0243.10129f7ac3cdf7aaf98bec60f1f3a2ef,0,0,0,6,8.213937E-06,0
6695,0244.4a88cbb01e5c7f05db4e12180bc122db,0,1,0,6,6.972131E-05,0
6696,0245.1ffcedd5f17f05e48d04a0a634154c93,0,0,0,6,-0.0001249966,0
6697,0246.3aa0f2e88ef357632bc485b6bb2b3121,0,0,0,6,-0.0001585444,0
6698,0247.9afc6950aad655603a1f70edf4ba2bb7,0,0,0,6,-0.0003929624,0
6699,0248.0e24cff47672d14846badc564585a93e,0,0,0,6,0.0001044423,0
6700,0249.62d4972416adbbd0e9fd583835622980,0,0,0,6,-1.9510295E-05,0
6701,0250.7c6cc716ce3f3bfad7130dd3c8d7b072,0,0,0,6,-0.0002281339,0
6702,00001.7c7d6921e671bbe18ebb5f893cd9bb35,0,0,0,6,0.00001236,0
6703,00002.ca96f74042d05c1a1d29ca30467cfcd5,0,0,0,6,-6.004214E-05,0
6704,00003.268fd170a3fc73bee2739d8204856a53,0,0,0,6,0.000019383,0
6705,00004.68819fc91d34c82433074d7bd3127dcc,0,0,0,6,9.69707E-05,0
6706,00005.34bcaad58ad5f598f5d6af8cfa0c0465,0,0,0,6,5.913732E-05,0
6707,00006.3409dec8ca4fcf2d6e0582554473b5c9,0,0,0,6,2.6574578E-05,0
6708,00007.d24e99a602ee7fb442714c0d448cd08e,0,1,0,6,-2.6361067E-05,0
6709,00008.b42457819236bee543bebffb61b91e44,0,1,0,6,9.7787015E-06,0
6710,00009.ddea79a02a9978cb3dafef3c05ff37a6,0,0,0,6,-8.461588E-05,0
6711,00010.e82bd1f5f7eae426682a7f8e4cbf1ae6,0,1,0,6,-1.50300575E-05,0
6712,00011.acdfa5be40e7b6c3ad3df28c63670c7c,52,1,1,6,2.5205682E-05,0
6713,00012.58a866f18474d94989984958e1789df4,18,1,1,6,0.0003643331,0
6714,00013.15135df1ed8198dbea3fcd0cb8d071ae,0,0,0,6,-6.565271E-05,0
6715,00014.a1f7ca2723b9e4060e7c73b6e1fed642,0,0,0,6,8.089768E-05,0
6716,00015.ada83ed8f5e09b7dd5b268dafb0d7e8d,74,1,0,6,-1.5124936E-05,0
6717,00016.47e87c7e7f6c78738ad4fb654dbdaaac,116,1,0,6,-9.484269E-05,0
6718,00017.840244edb8cc88aba7129296ea536212,0,1,1,6,-7.777842E-05,0
6719,00018.75bf8472753f24aa22df72c7301e07ec,71,1,1,6,-6.345064E-05,0
6720,00019.e35a7a6a1a6bdd0d2e164db2f6a0e4ef,82,1,0,6,-8.5516505E-05,0
6721,00020.eca3ca2c144cd6ceaf677f3d8b7b0eed,0,1,1,6,-6.7422334E-05,0
6722,00021.1707ccb203e1a39f5167f1c0d65cc235,53,1,0,6,-3.2443466E-05,0
6723,00022.66e4bce429ab25c5d2c7e8a1a38838a0,49,1,0,6,4.180871E-05,0
6724,00023.fdefc991ac9ee6ab05fe5035b74cef1d,69,1,0,6,-8.77557E-05,0
6725,00024.9d2b87b00039e2527adfebd188dd3e98,67,1,1,6,-1.3264415E-05,0
6726,00025.c27f4dd57c84c01305bd30bdee96810b,57,1,0,6,0.00008821,0
6727,00026.bb0f14a06b51317f3fc7854cdaae5cdb,52,1,1,6,4.5155077E-05,0
6728,00027.87ab6708d16f330c0cb84c42a2adf154,45,1,1,6,1.653045E-05,0
6729,00028.13ae4e6472d6f2ded79066b8a7472a27,60,1,1,6,9.836324E-05,0
6730,00029.844ef4d2066aab3fdf93692142d5911f,14,1,0,6,-4.7520658E-05,0
6731,00030.81e02cde7ddb4986b99b38a31ef8cf9a,43,1,1,6,0.000039615,0
6732,00031.2ca10bdfae710ae978fe69ac84d9e98c,0,0,0,6,6.2220875E-05,0
6733,00032.f84b348f70e22edf30de5cc219e50e36,106,1,0,6,-0.0001551876,0
6734,00033.a09f363a94e0c632227ab453b9fd4908,53,1,0,6,3.4170254E-05,0
6735,00034.a3365d4376445f183171dad145d0b82d,19,1,1,6,8.58799E-05,0
6736,00035.a0e0e8cdca0b8352a9e9c2c81e5d5cd7,58,1,1,6,-6.554165E-05,0
6737,00036.b2641f0e9ff64695cf368088640bee0c,0,1,1,6,0.000018887,0
6738,00037.55830ddeb2e48be48787c1fb1656ee47,0,1,1,6,-0.0001255882,0
6739,00038.a5f3ff0736ac35b3102c6712ffed9a60,52,1,1,6,-7.921308E-05,0
6740,00039.b2b936a8501444b213f61f9ff193b480,0,0,0,6,4.3255153E-05,0
6741,00040.78ac9f85875ccded71e3bbb55a7e6ac1,60,1,1,6,-2.9420531E-05,0
6742,00041.aee0699a14f472a43d9a9d178aa21d70,51,1,1,6,1.691583E-05,0
6743,00042.5b7f2a0e87c853e8c8e13d556c1320d2,0,0,0,6,0.0002266388,0
6744,00043.d8d12ae6c64ff65812f48641822d4892,25,1,1,6,0.0001225408,0
6745,00044.b2f03a4d512deb2c4702a3bd60a4fd88,19,1,1,6,0.000064077,0
6746,00045.f1d1f852b14ac9cc7b8af57fed17e1dc,54,1,1,6,4.822232E-05,0
6747,00046.026e41e68016ebba835a855d4e2af80f,52,1,1,6,7.936052E-05,0
6748,00047.e16f5f2d37964469a4bea8d6028b2acc,80,1,0,6,-5.5328284E-05,0
6749,00048.edce23084d9ebd5cd49924ba4bd2c344,55,1,1,6,-0.000078496,0
6750,00049.7ed9039cd4c9cb59c4be39fdeaca0c64,67,1,0,6,2.0206428E-05,0
6751,00050.22f61c80e6b78b95140773a3ef3848eb,0,1,0,6,-1.3328226E-06,0
6752,00051.2dbf15ab121393e6ea3e30a8a12fa23b,92,1,0,6,-9.0847905E-05,0
6753,00052.706355b468fdd6ec4a291c1cef07436f,0,0,0,6,1.3256095E-05,0
6754,00053.64ab5b8544333b7c16af8c87b5ebe800,0,1,1,6,-2.056944E-06,0
6755,00054.7e71da5e65cb85d5c483c3de59a5d63b,55,1,1,6,3.7272064E-05,0
6756,00055.d4984b38068ffd0b982eb1e5c117512f,0,1,1,6,-9.903081E-05,0
6757,00056.c17c95457d7524edd8a72b6de455c4d2,53,1,1,6,-1.3655713E-05,0
6758,00057.ccb4ce3e080b3a2957b7b257d85b850c,80,1,0,6,-0.000102494,0
6759,00058.1af25be2ce8df45186febc96c29c6109,82,1,0,6,-6.0081813E-05,0
6760,00059.ad3ed6777e73773ebd7ee5455e6a43e3,52,1,1,6,-1.0968684E-05,0
6761,00060.bb5f0a4bb14bf8126f7024c538c22c92,49,1,1,6,-2.8763321E-05,0
6762,00061.ced4949974bf2c9bb387310f53172c9b,45,1,1,6,2.0048941E-05,0
6763,00062.5eb057b09783a140a81fd95ed583f60d,0,1,1,6,4.2914857E-05,0
6764,00063.70680acb99a7bb45b2194c228388ed43,0,1,1,6,-5.7752917E-05,0
6765,00064.a80b45bb0339ed948bbbd968c074c60e,19,1,1,6,4.8656326E-05,0
6766,00065.84b8fba96e680358bbd2c961fe356982,115,1,0,6,-1.9022515E-05,0
6767,00066.a1470588fa7acf8f1ceb4b58f067682f,0,0,0,6,-0.0001119945,0
6768,00067.78f9a9d537907424c503f4d29a2c24b4,21,1,0,6,0.0001351369,0
6769,00068.9fad29898f9de2de79401e3112c4f4f6,82,1,0,6,-6.8541805E-05,0
6770,00069.fde06e5843b931e8deedd526033cf45a,93,1,0,6,-5.162892E-05,0
6771,00070.a6fc1e36f88c0bd0e0749274082938fc,0,1,0,6,-0.000141995,0
6772,00071.c101f559f8fb74cad5caf665a3713c34,52,1,1,6,1.5181647E-05,0
6773,00072.7fdfa76485745886daefc536dc734132,91,1,0,6,-0.0000471,0
6774,00073.4bd106f62a13d9071a638228a7189862,53,1,0,6,-0.0001159695,0
6775,00074.c6f6a8cef7af2b318f769fc4633aa68d,42,1,0,6,-1.8300345E-05,0
6776,00075.7e1dad2c4dde79ba419379fcad78f2ca,47,1,0,6,-2.735958E-05,0
6777,00076.5775c01eef4784032d58e85f76c541da,54,1,1,6,-0.000022944,0
6778,00077.5bb73a24591aea238ff4c466aa16c6a5,62,1,0,6,-8.376044E-05,0
6779,00078.dc9b31aab52ac120742e5b9cc792897d,0,0,0,6,-8.906566E-05,0
6780,00079.83c5af8611aed78fc3490033e2ae255d,88,1,0,6,-0.0001535194,0
6781,00080.338dc467b34650c3fb2deebfb49c7279,13,1,1,6,0.0001655253,0
6782,00081.a50816e80775062cf2b291e66137d01b,58,1,0,6,7.721945E-05,0
6783,00082.a405e76faf9463d464229306b1e0c93f,48,1,1,6,1.0273133E-05,0
6784,00083.5c1fe69b6ebb360baac59ddca2b9bda0,82,1,0,6,-9.755349E-05,0
6785,00084.b69a7b9d49f4fef05e0cd50c667f43cc,73,1,0,6,-0.0001079829,0
6786,00085.661f10298bde7a7c873f9d90fc343d4d,53,1,0,6,-3.3134595E-05,0
6787,00086.5c80a9cdcc27b05861d4ccef262ddab7,19,1,0,6,9.442885E-05,0
6788,00087.4563348fbfa23de502fee878d59ec671,54,1,1,6,-5.5406526E-05,0
6789,00088.1f7a2bd2452833d69c069ea025e5a3da,0,0,0,6,2.3996714E-05,0
